id,title,genre
573,Courage Under Fire (1996),Action|Crime|Drama|War
574,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
575,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
576,Moll Flanders (1996),Drama
577,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
578,Dragonheart (1996),Action|Adventure|Fantasy
579,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance
580,Eddie (1996),Comedy
581,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
582,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
583,Fear (1996),Thriller
584,Kids in the Hall: Brain Candy (1996),Comedy
585,Faithful (1996),Comedy
586,Underground (1995),Comedy|Drama|War
587,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
588,Song of the Little Road (Pather Panchali) (1955),Drama
589,"World of Apu, The (Apur Sansar) (1959)",Drama
590,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
591,Tarantella (1995),Drama
592,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
593,Barbarella (1968),Adventure|Comedy|Sci-Fi
594,Some Folks Call It a Sling Blade (1993),Drama|Thriller
595,"Run of the Country, The (1995)",Drama
596,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
597,Coup de torchon (Clean Slate) (1981),Crime
598,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
599,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
600,Mrs. Winterbourne (1996),Comedy|Romance
601,Solo (1996),Action|Sci-Fi|Thriller
602,"Substitute, The (1996)",Action|Crime|Drama
603,True Crime (1996),Mystery|Thriller
604,Feeling Minnesota (1996),Drama|Romance
605,Delta of Venus (1995),Drama
606,Angus (1995),Comedy
607,Faces (1968),Drama
608,Boys (1996),Drama
609,"Quest, The (1996)",Action|Adventure
610,Cosi (1996),Comedy
611,Sunset Park (1996),Drama
612,Mulholland Falls (1996),Crime|Drama|Thriller
613,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
614,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
615,Celtic Pride (1996),Comedy
616,Flipper (1996),Adventure|Children
617,Captives (1994),Crime|Drama|Romance|Thriller
618,Dead Man (1995),Drama|Mystery|Western
619,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
620,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
621,Multiplicity (1996),Comedy
622,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
623,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
624,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
625,"Great White Hype, The (1996)",Comedy
626,Last Dance (1996),Drama
627,Cold Comfort Farm (1995),Comedy
628,Heaven's Prisoners (1996),Crime|Thriller
629,Original Gangstas (1996),Crime
630,"Rock, The (1996)",Action|Adventure|Thriller
631,Cemetery Man (Dellamorte Dellamore) (1994),Horror
632,Twister (1996),Action|Adventure|Romance|Thriller
633,Barb Wire (1996),Action|Sci-Fi
634,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
635,Thinner (1996),Horror|Thriller
636,Spy Hard (1996),Comedy
637,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
638,"Stupids, The (1996)",Comedy
639,"Arrival, The (1996)",Action|Sci-Fi|Thriller
640,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
641,"Month by the Lake, A (1995)",Comedy|Drama|Romance
642,Kim (1950),Children|Drama
643,Carmen Miranda: Bananas Is My Business (1994),Documentary
644,Ashes of Time (Dung che sai duk) (1994),Drama
645,Maya Lin: A Strong Clear Vision (1994),Documentary
646,Stalingrad (1993),Drama|War
647,"Phantom, The (1996)",Action|Adventure
648,Striptease (1996),Comedy|Crime
649,Heavy (1995),Drama|Romance
650,Jack (1996),Comedy|Drama
651,I Shot Andy Warhol (1996),Drama
652,"Grass Harp, The (1995)",Comedy|Drama
653,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama
654,Pharaoh's Army (1995),War
655,Trainspotting (1996),Comedy|Crime|Drama
656,'Til There Was You (1997),Drama|Romance
657,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
658,Stealing Beauty (1996),Drama
659,"Fan, The (1996)",Drama|Thriller
660,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
661,"Cable Guy, The (1996)",Comedy|Thriller
662,Kingpin (1996),Comedy
663,Eraser (1996),Action|Drama|Thriller
664,"Gate of Heavenly Peace, The (1995)",Documentary
665,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
666,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
667,Daylight (1996),Action|Adventure|Drama|Thriller
668,"Frighteners, The (1996)",Comedy|Horror|Thriller
669,Lone Star (1996),Drama|Mystery|Western
670,Harriet the Spy (1996),Children|Comedy
671,Phenomenon (1996),Drama|Romance
672,Walking and Talking (1996),Comedy|Drama|Romance
673,She's the One (1996),Comedy|Romance
674,"Time to Kill, A (1996)",Drama|Thriller
675,American Buffalo (1996),Crime|Drama
676,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
677,Alaska (1996),Adventure|Children
678,Fled (1996),Action|Adventure
679,Kazaam (1996),Children|Comedy|Fantasy
680,Larger Than Life (1996),Comedy
681,Two Deaths (1995),Drama
682,"Very Brady Sequel, A (1996)",Comedy
683,Kaspar Hauser (1993),Drama|Mystery
684,"Convent, The (O Convento) (1995)",Drama
685,"Adventures of Pinocchio, The (1996)",Adventure|Children
686,Joe's Apartment (1996),Comedy|Fantasy|Musical
687,"First Wives Club, The (1996)",Comedy
688,Ransom (1996),Crime|Thriller
689,High School High (1996),Comedy
690,Phat Beach (1996),Comedy
691,Foxfire (1996),Drama
692,Chain Reaction (1996),Action|Adventure|Thriller
693,Matilda (1996),Children|Comedy|Fantasy
694,Emma (1996),Comedy|Drama|Romance
695,"Crow: City of Angels, The (1996)",Action|Thriller
696,House Arrest (1996),Children|Comedy
697,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
698,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
699,"Spitfire Grill, The (1996)",Drama
700,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
701,Cyclo (Xich lo) (1995),Crime|Drama
702,Basquiat (1996),Drama
703,Tin Cup (1996),Comedy|Drama|Romance
704,"Godfather, The (1972)",Crime|Drama
705,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
706,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
707,Manny & Lo (1996),Drama
708,Small Faces (1996),Drama
709,Bound (1996),Crime|Drama|Romance|Thriller
710,Kansas City (1996),Crime|Drama|Musical|Thriller
711,Gone Fishin' (1997),Comedy
712,Nothing to Lose (1994),Action|Crime|Drama
713,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
714,"Relic, The (1997)",Horror|Thriller
715,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
716,First Kid (1996),Children|Comedy
717,"Trigger Effect, The (1996)",Drama|Thriller
718,Bogus (1996),Children|Drama|Fantasy
719,Bulletproof (1996),Action|Comedy|Crime
720,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical
721,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
722,Twelfth Night (1996),Comedy|Drama|Romance
723,Mother Night (1996),Drama
724,Wild Reeds (Les roseaux sauvages) (1994),Drama
725,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
726,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
727,Singin' in the Rain (1952),Comedy|Musical|Romance
728,"American in Paris, An (1951)",Musical|Romance
729,Funny Face (1957),Comedy|Musical
730,Breakfast at Tiffany's (1961),Drama|Romance
731,Vertigo (1958),Drama|Mystery|Romance|Thriller
732,Rear Window (1954),Mystery|Thriller
733,It Happened One Night (1934),Comedy|Romance
734,Gaslight (1944),Drama|Thriller
735,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
736,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
737,"Apartment, The (1960)",Comedy|Drama|Romance
738,Some Like It Hot (1959),Comedy|Crime
739,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
740,Casablanca (1942),Drama|Romance
741,"Maltese Falcon, The (1941)",Film-Noir|Mystery
742,My Fair Lady (1964),Comedy|Drama|Musical|Romance
743,Sabrina (1954),Comedy|Romance
744,Roman Holiday (1953),Comedy|Drama|Romance
745,"Little Princess, The (1939)",Children|Drama
746,Meet Me in St. Louis (1944),Musical
747,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
748,Gone with the Wind (1939),Drama|Romance|War
749,My Favorite Year (1982),Comedy
750,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
751,Citizen Kane (1941),Drama|Mystery
752,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
753,Golden Earrings (1947),Adventure|Romance|War
754,All About Eve (1950),Drama
755,"Women, The (1939)",Comedy
756,Rebecca (1940),Drama|Mystery|Romance|Thriller
757,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
758,Notorious (1946),Film-Noir|Romance|Thriller
759,Spellbound (1945),Mystery|Romance|Thriller
760,"Affair to Remember, An (1957)",Drama|Romance
761,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
762,Father of the Bride (1950),Comedy
763,"Band Wagon, The (1953)",Comedy|Musical
764,Ninotchka (1939),Comedy|Romance
765,Love in the Afternoon (1957),Comedy|Romance
766,Gigi (1958),Musical
767,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
768,"Mark of Zorro, The (1940)",Adventure
769,Laura (1944),Crime|Film-Noir|Mystery
770,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
771,Lost Horizon (1937),Drama
772,Top Hat (1935),Comedy|Musical|Romance
773,To Be or Not to Be (1942),Comedy|Drama|War
774,My Man Godfrey (1936),Comedy|Romance
775,Giant (1956),Drama|Romance|Western
776,East of Eden (1955),Drama
777,"Thin Man, The (1934)",Comedy|Crime
778,His Girl Friday (1940),Comedy|Romance
779,Around the World in 80 Days (1956),Adventure|Comedy
780,It's a Wonderful Life (1946),Drama|Fantasy|Romance
781,Mr. Smith Goes to Washington (1939),Drama
782,Bringing Up Baby (1938),Comedy|Romance
783,Penny Serenade (1941),Drama|Romance
784,"Scarlet Letter, The (1926)",Drama
785,Of Human Bondage (1934),Drama
786,Angel on My Shoulder (1946),Crime|Drama
787,Little Lord Fauntleroy (1936),Drama
788,"Inspector General, The (1949)",Musical
789,Angel and the Badman (1947),Romance|Western
790,"39 Steps, The (1935)",Drama|Mystery|Thriller
791,"Outlaw, The (1943)",Western
792,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
793,"African Queen, The (1951)",Adventure|Comedy|Romance|War
794,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
795,Cat on a Hot Tin Roof (1958),Drama
796,Meet John Doe (1941),Comedy|Drama
797,Algiers (1938),Drama|Romance
798,Something to Sing About (1937),Comedy|Musical
799,"Farewell to Arms, A (1932)",Romance|War
800,Dangerous Ground (1997),Drama
801,Picnic (1955),Drama
802,"Pompatus of Love, The (1996)",Comedy|Drama
803,Fly Away Home (1996),Adventure|Children
804,Bliss (1997),Drama|Romance
805,Grace of My Heart (1996),Comedy|Drama
806,Brother of Sleep (Schlafes Bruder) (1995),Drama
807,Maximum Risk (1996),Action|Adventure|Thriller
808,Michael Collins (1996),Drama
809,"Rich Man's Wife, The (1996)",Thriller
810,Infinity (1996),Drama
811,Big Night (1996),Comedy|Drama
812,Last Man Standing (1996),Action|Crime|Drama|Thriller
813,Caught (1996),Drama|Thriller
814,Set It Off (1996),Action|Crime
815,2 Days in the Valley (1996),Crime|Film-Noir
816,Curdled (1996),Crime
817,Ed's Next Move (1996),Comedy|Romance
818,Extreme Measures (1996),Drama|Thriller
819,"Glimmer Man, The (1996)",Action|Thriller
820,D3: The Mighty Ducks (1996),Children|Comedy
821,"Chamber, The (1996)",Drama
822,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
823,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western
824,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
825,"Love Bug, The (1969)",Children|Comedy
826,Herbie Rides Again (1974),Adventure|Children|Comedy
827,Old Yeller (1957),Children|Drama
828,"Parent Trap, The (1961)",Children|Comedy|Romance
829,Pollyanna (1960),Children|Comedy|Drama
830,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
831,"Shaggy Dog, The (1959)",Children|Comedy
832,Swiss Family Robinson (1960),Adventure|Children
833,That Darn Cat! (1965),Children|Comedy|Mystery
834,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
835,Cool Runnings (1993),Comedy
836,Angels in the Outfield (1994),Children|Comedy
837,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
838,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
839,"Three Caballeros, The (1945)",Animation|Children|Musical
840,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
841,So Dear to My Heart (1949),Children|Drama
842,Robin Hood: Prince of Thieves (1991),Adventure|Drama
843,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
844,Dumbo (1941),Animation|Children|Drama|Musical
845,Pete's Dragon (1977),Adventure|Animation|Children|Musical
846,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
847,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
848,"Fox and the Hound, The (1981)",Animation|Children|Drama
849,Freeway (1996),Comedy|Crime|Drama|Thriller
850,"Sound of Music, The (1965)",Musical|Romance
851,Die Hard (1988),Action|Crime|Thriller
852,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
853,Unhook the Stars (1996),Drama
854,"Secret Agent, The (1996)",Drama
855,Secrets & Lies (1996),Drama
856,That Thing You Do! (1996),Comedy|Drama
857,To Gillian on Her 37th Birthday (1996),Drama|Romance
858,Surviving Picasso (1996),Drama
859,Love Is All There Is (1996),Comedy|Drama
860,Beautiful Thing (1996),Drama|Romance
861,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
862,"Ghost and the Darkness, The (1996)",Action|Adventure
863,Looking for Richard (1996),Documentary|Drama
864,Trees Lounge (1996),Drama
865,Get on the Bus (1996),Drama
866,Shadow Conspiracy (1997),Thriller
867,Jude (1996),Drama
868,Everyone Says I Love You (1996),Comedy|Musical|Romance
869,Bitter Sugar (Azúcar amarga) (1996),Drama
870,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
871,Swingers (1996),Comedy|Drama
872,Sleepers (1996),Thriller
873,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance
874,Shall We Dance (1937),Comedy|Musical|Romance
875,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
876,Crossfire (1947),Crime|Film-Noir
877,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller
878,Macao (1952),Adventure
879,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
880,"Innocents, The (1961)",Drama|Horror|Thriller
881,Sleeper (1973),Comedy|Sci-Fi
882,Bananas (1971),Comedy|War
883,"Fish Called Wanda, A (1988)",Comedy|Crime
884,Monty Python's Life of Brian (1979),Comedy
885,Victor/Victoria (1982),Comedy|Musical|Romance
886,"Candidate, The (1972)",Drama
887,"Great Race, The (1965)",Comedy|Musical
888,Bonnie and Clyde (1967),Crime|Drama
889,"Old Man and the Sea, The (1958)",Adventure|Drama
890,Dial M for Murder (1954),Crime|Mystery|Thriller
891,Madame Butterfly (1995),Musical
892,Dirty Dancing (1987),Drama|Musical|Romance
893,Reservoir Dogs (1992),Crime|Mystery|Thriller
894,Platoon (1986),Drama|War
895,Weekend at Bernie's (1989),Comedy
896,Basic Instinct (1992),Crime|Mystery|Thriller
897,"Doors, The (1991)",Drama
898,"Crying Game, The (1992)",Drama|Romance|Thriller
899,Glengarry Glen Ross (1992),Drama
900,Sophie's Choice (1982),Drama
901,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
902,"Search for One-eye Jimmy, The (1996)",Comedy
903,"Christmas Carol, A (1938)",Children|Drama|Fantasy
904,Days of Thunder (1990),Action|Drama|Romance
905,Top Gun (1986),Action|Romance
906,Rebel Without a Cause (1955),Drama
907,"Streetcar Named Desire, A (1951)",Drama
908,Children of the Corn IV: The Gathering (1996),Horror
909,Loser (1991),Comedy
910,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
911,Palookaville (1996),Action|Comedy|Drama
912,"Associate, The (1996)",Comedy
913,"Funeral, The (1996)",Crime|Drama
914,"Single Girl, A (Fille seule, La) (1995)",Drama
915,"Eighth Day, The (Huitième jour, Le) (1996)",Drama
916,Drunks (1995),Drama
917,"People vs. Larry Flynt, The (1996)",Comedy|Drama
918,"Perfect Candidate, A (1996)",Documentary
919,On Golden Pond (1981),Drama
920,"Return of the Pink Panther, The (1975)",Comedy|Crime
921,Drop Dead Fred (1991),Comedy|Fantasy
922,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
923,"Fog, The (1980)",Horror
924,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
925,"Howling, The (1980)",Horror|Mystery
926,Jean de Florette (1986),Drama|Mystery
927,Manon of the Spring (Manon des sources) (1986),Drama
928,Private Benjamin (1980),Comedy
929,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
930,Three Lives and Only One Death (Trois vies & une seule mort) (1996),Comedy
931,When We Were Kings (1996),Documentary
932,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
933,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
934,Faust (1994),Animation|Comedy|Thriller
935,He Walked by Night (1948),Crime|Film-Noir|Thriller
936,T-Men (1947),Film-Noir
937,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",Drama
938,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War
939,"Ruling Class, The (1972)",Comedy|Drama
940,Mina Tannenbaum (1994),Drama
941,Dear God (1996),Comedy
942,Bad Moon (1996),Action|Adventure|Horror
943,American Dream (1990),Documentary
944,Bob Roberts (1992),Comedy
945,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
946,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama
947,Delicatessen (1991),Comedy|Drama|Romance
948,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",Drama|Fantasy|Romance
949,Enchanted April (1992),Drama|Romance
950,Paths of Glory (1957),Drama|War
951,"Grifters, The (1990)",Crime|Drama|Film-Noir
952,Hear My Song (1991),Comedy
953,"Shooter, The (1997)",Western
954,"English Patient, The (1996)",Drama|Romance|War
